Location,CellStrength,BSSID,SSID,RSSI,LinkSpeed
Law Library,-93,50:06:04:ba:34:b1,"SCU-Student",-77,130
Law Library,-91,50:06:04:ba:34:b1,"SCU-Student",-78,130
Law Library,-91,50:06:04:ba:34:b1,"SCU-Student",-78,130
Law Library,-94,50:06:04:ba:34:b1,"SCU-Student",-81,130
Law Library,-94,50:06:04:ba:34:b1,"SCU-Student",-78,130
Law Library,-92,7c:0e:ce:79:e8:3e,"SCU-Student",-71,130
Law Building,-93,7c:0e:ce:60:56:9e,"SCU-Student",-72,130
Law Building,-93,7c:0e:ce:60:56:9e,"SCU-Student",-72,130
Law Building,-93,7c:0e:ce:60:56:9e,"SCU-Student",-60,130
Law Building,-86,7c:0e:ce:60:56:9e,"SCU-Student",-76,130
Law Building,-93,58:f3:9c:cb:f6:2e,"SCU-Student",-70,130
Law Building,-90,58:f3:9c:cb:f6:2e,"SCU-Student",-75,360
Law Building,-95,58:f3:9c:cb:f6:2e,"SCU-Student",-83,360
Law Building,-95,58:f3:9c:cb:f6:2e,"SCU-Student",-83,360
Law Building,-92,58:f3:9c:cb:f6:2e,"SCU-Student",-78,360
Law Building,-92,58:f3:9c:cb:f6:2e,"SCU-Student",-78,360
Law Building,-105,58:f3:9c:cb:f6:2e,"SCU-Student",-85,360
Law Building,-106,58:f3:9c:cb:f6:2e,"SCU-Student",-86,360
Law Building,-106,58:f3:9c:cb:f6:2e,"SCU-Student",-86,360
Law Building,-107,58:f3:9c:cb:f6:2e,"SCU-Student",-86,360
Law Building,-105,7c:0e:ce:4c:5d:de,"SCU-Student",-61,360
Admissions,-101,7c:0e:ce:4c:5d:de,"SCU-Student",-70,324
Admissions,-99,7c:0e:ce:4c:5d:de,"SCU-Student",-75,324
Admissions,-93,7c:0e:ce:4c:5d:de,"SCU-Student",-75,324
Admissions,-93,7c:0e:ce:4c:5d:de,"SCU-Student",-78,324
Admissions,-91,7c:0e:ce:4c:5d:de,"SCU-Student",-78,324
Admissions,-96,7c:0e:ce:4c:0d:3e,"SCU-Student",-77,324
Admissions,-91,7c:0e:ce:4c:0d:3e,"SCU-Student",-88,324
Admissions,-91,7c:0e:ce:4c:0d:3e,"SCU-Student",-88,324
Admissions,-87,7c:0e:ce:4c:0d:3e,"SCU-Student",-89,324
Admissions,-89,7c:0e:ce:79:e8:1e,"SCU-Student",-83,324
Admissions,-87,7c:0e:ce:79:e8:1e,"SCU-Student",-76,324
Admissions,-94,7c:0e:ce:79:e8:1e,"SCU-Student",-76,324
Admissions,-94,7c:0e:ce:79:e8:1e,"SCU-Student",-85,324
Admissions,-94,7c:0e:ce:79:e8:1e,"SCU-Student",-85,324
Admissions,-90,7c:0e:ce:79:e8:1e,"SCU-Student",-85,324
Admissions,-90,7c:0e:ce:79:e8:1e,"SCU-Student",-78,324
Admissions,-94,7c:0e:ce:79:e8:1e,"SCU-Student",-78,324
Admissions,-94,7c:0e:ce:79:e8:1e,"SCU-Student",-78,324
Admissions,-91,7c:0e:ce:79:e8:1e,"SCU-Student",-82,324
Admissions,-91,7c:0e:ce:79:e8:1e,"SCU-Student",-81,324
Admissions,-95,7c:0e:ce:79:e8:1e,"SCU-Student",-81,324
Admissions,-95,7c:0e:ce:79:e8:1e,"SCU-Student",-81,324
Admissions,-83,7c:0e:ce:79:e8:1e,"SCU-Student",-79,324
Admissions,-92,7c:0e:ce:79:e8:1e,"SCU-Student",-84,324
Admissions,-92,7c:0e:ce:79:e8:1e,"SCU-Student",-78,324
Admissions,-89,7c:0e:ce:79:e8:1e,"SCU-Student",-78,324
Admissions,-89,7c:0e:ce:79:e8:1e,"SCU-Student",-85,324
Admissions,-89,7c:0e:ce:79:e8:1e,"SCU-Student",-85,324
Admissions,-88,7c:0e:ce:79:e8:1e,"SCU-Student",-86,324
Vari,-87,7c:0e:ce:80:5e:0e,"SCU-Student",-70,360
Vari,-87,7c:0e:ce:80:5e:0e,"SCU-Student",-74,360
Vari,-90,7c:0e:ce:79:e8:1e,"SCU-Student",-76,360
Vari,-80,7c:0e:ce:79:e8:1e,"SCU-Student",-87,360
Vari,-80,7c:0e:ce:79:e8:1e,"SCU-Student",-87,360
Vari,-84,f4:1f:c2:fa:a6:36,"SCU-Student",-69,360
Vari,-84,f4:1f:c2:fa:a6:36,"SCU-Student",-69,360
Vari,-87,f4:1f:c2:fa:a6:36,"SCU-Student",-66,360
Vari,-87,f4:1f:c2:fa:a6:36,"SCU-Student",-66,360
Vari,-85,f4:1f:c2:fa:a6:36,"SCU-Student",-69,360
Vari,-89,f4:1f:c2:fa:a6:36,"SCU-Student",-71,360
Vari,-89,f4:1f:c2:fa:a6:36,"SCU-Student",-73,360
Vari,-92,f4:1f:c2:fa:a6:36,"SCU-Student",-73,360
Vari,-93,b4:e9:b0:b3:f6:76,"SCU-Student",-61,400
Vari,-93,b4:e9:b0:b3:f6:76,"SCU-Student",-61,400
Vari,-102,b4:e9:b0:b3:f6:76,"SCU-Student",-62,324
Vari,-106,b4:e9:b0:b3:f6:76,"SCU-Student",-76,324
Vari,-106,b4:e9:b0:b3:f6:76,"SCU-Student",-76,324
Vari,-109,b4:e9:b0:b3:f6:76,"SCU-Student",-82,270
Vari,-106,b4:e9:b0:b3:f6:76,"SCU-Student",-86,270
Vari,-106,b4:e9:b0:b3:f6:76,"SCU-Student",-88,270
Vari,-106,b4:e9:b0:b3:f6:76,"SCU-Student",-88,270
Vari,-106,b4:e9:b0:b3:f6:76,"SCU-Student",-88,270
Vari,-109,b4:e9:b0:b3:f6:76,"SCU-Student",-88,270
Vari,-107,0c:27:24:92:4e:26,"SCU-Student",-72,360
Vari,-107,0c:27:24:92:4e:26,"SCU-Student",-69,360
Vari,-105,0c:27:24:92:4e:26,"SCU-Student",-68,360
Vari,-103,0c:27:24:92:4e:26,"SCU-Student",-72,360
Vari,-103,f4:1f:c2:8b:23:16,"SCU-Student",-61,360
Vari,-103,f4:1f:c2:8b:23:16,"SCU-Student",-61,360
Vari,-101,f4:1f:c2:8b:23:16,"SCU-Student",-61,360
Vari,-101,f4:1f:c2:8b:23:16,"SCU-Student",-65,360
Vari,-101,f4:1f:c2:8b:23:16,"SCU-Student",-65,360
Vari,-101,f4:1f:c2:8b:23:16,"SCU-Student",-65,360
Vari,-99,f4:1f:c2:8b:23:16,"SCU-Student",-70,360
Vari,-92,f4:1f:c2:8b:23:16,"SCU-Student",-75,360
Vari,-92,f4:1f:c2:8b:23:16,"SCU-Student",-75,360
Vari,-89,f4:1f:c2:8b:23:16,"SCU-Student",-72,360
Vari,-89,f4:1f:c2:8b:23:16,"SCU-Student",-72,360
Vari,-89,f4:1f:c2:8b:23:16,"SCU-Student",-72,360
Vari,-87,0c:27:24:92:4f:f6,"SCU-Student",-60,360
Vari,-90,0c:27:24:92:4f:f6,"SCU-Student",-69,360
Vari,-93,0c:27:24:92:4f:f6,"SCU-Student",-75,360
Vari,-96,7c:0e:ce:60:56:ae,"SCU-Student",-72,360
Vari,-96,7c:0e:ce:60:56:ae,"SCU-Student",-79,360
Vari,-96,7c:0e:ce:60:56:ae,"SCU-Student",-79,360
Lucas,-93,7c:0e:ce:68:ac:b1,"SCU-Student",-68,360
Lucas,-93,7c:0e:ce:68:ac:b1,"SCU-Student",-68,360
Lucas,-90,7c:0e:ce:68:ac:b1,"SCU-Student",-68,360
Lucas,-90,7c:0e:ce:68:ac:b1,"SCU-Student",-68,360
Lucas,-90,7c:0e:ce:68:ac:b1,"SCU-Student",-68,360
Lucas,-90,7c:0e:ce:68:ac:b1,"SCU-Student",-74,360
Lucas,-91,7c:0e:ce:68:ac:b1,"SCU-Student",-72,360
Lucas,-94,7c:0e:ce:68:ac:b1,"SCU-Student",-78,360
Lucas,-94,b4:e9:b0:ee:75:a6,"SCU-Student",-68,360
Lucas,-95,b4:e9:b0:ee:75:a6,"SCU-Student",-68,360
Lucas,-95,b4:e9:b0:ee:75:a6,"SCU-Student",-68,360
Lucas,-95,b4:e9:b0:ee:75:a6,"SCU-Student",-68,360
Lucas,-94,b4:e9:b0:ee:75:a6,"SCU-Student",-72,360
Lucas,-94,b4:e9:b0:ee:75:a6,"SCU-Student",-72,360
Lucas,-96,b4:e9:b0:ee:75:a6,"SCU-Student",-69,360
Lucas,-96,b4:e9:b0:ee:75:a6,"SCU-Student",-69,360
Lucas,-92,b4:e9:b0:ee:75:a6,"SCU-Student",-73,360
Lucas,-92,b4:e9:b0:ee:75:a6,"SCU-Student",-73,360
Lucas,-87,b4:e9:b0:ee:75:a6,"SCU-Student",-77,360
Lucas,-94,b4:e9:b0:ee:75:a6,"SCU-Student",-81,360
Lucas,-92,f4:1f:c2:8b:ec:41,"SCU-Student",-70,360
Lucas,-92,f4:1f:c2:8b:ec:41,"SCU-Student",-70,360
Lucas,-86,f4:1f:c2:8b:ec:41,"SCU-Student",-70,360
Lucas,-86,f4:1f:c2:8b:ec:41,"SCU-Student",-70,360
Lucas,-89,f4:1f:c2:8b:ec:41,"SCU-Student",-64,360
Lucas,-89,f4:1f:c2:8b:ec:41,"SCU-Student",-62,360
Lucas,-86,f4:1f:c2:8b:ec:41,"SCU-Student",-61,360
Lucas,-87,f4:1f:c2:8b:ec:41,"SCU-Student",-57,360
Lucas,-87,f4:1f:c2:8b:ec:41,"SCU-Student",-57,360
Lucas,-94,f4:1f:c2:8b:ec:41,"SCU-Student",-57,360
Lucas,-94,f4:1f:c2:8b:ec:41,"SCU-Student",-58,360
Lucas,-93,f4:1f:c2:8b:ec:41,"SCU-Student",-58,360
Lucas,-93,f4:1f:c2:8b:ec:41,"SCU-Student",-57,360
Lucas,-93,f4:1f:c2:8b:ec:41,"SCU-Student",-57,360
Lucas,-93,f4:1f:c2:8b:ec:41,"SCU-Student",-63,360
Lucas,-88,f4:1f:c2:8b:ec:41,"SCU-Student",-65,360
Lucas,-83,f4:1f:c2:8b:ec:41,"SCU-Student",-61,360
Lucas,-84,f4:1f:c2:8b:ec:41,"SCU-Student",-74,360
Lucas,-80,f4:1f:c2:8b:ec:41,"SCU-Student",-75,360
Lucas,-82,f4:1f:c2:8b:ec:41,"SCU-Student",-76,360
Lucas,-82,f4:1f:c2:8b:ec:41,"SCU-Student",-76,360
Lucas,-80,f4:1f:c2:8b:ec:41,"SCU-Student",-76,360
Lucas,-80,f4:1f:c2:8b:ec:41,"SCU-Student",-77,360
Lucas,-77,f4:1f:c2:8b:ec:41,"SCU-Student",-76,360
Lucas,-77,f4:1f:c2:8b:ec:41,"SCU-Student",-73,360
Lucas,-75,f4:1f:c2:8b:ec:41,"SCU-Student",-73,360
Lucas,-75,f4:1f:c2:8b:ec:41,"SCU-Student",-73,360
Lucas,-76,f4:1f:c2:8b:ec:41,"SCU-Student",-70,360
Lucas,-76,f4:1f:c2:8b:ec:41,"SCU-Student",-70,360
Lucas,-92,f4:1f:c2:8b:ec:41,"SCU-Student",-56,360
Lucas,-86,f4:1f:c2:8b:ec:41,"SCU-Student",-58,360
Lucas,-86,f4:1f:c2:8b:ec:41,"SCU-Student",-58,360
Lucas,-88,f4:1f:c2:8b:ec:41,"SCU-Student",-60,360
Lucas,-88,f4:1f:c2:8b:ec:41,"SCU-Student",-60,360
Lucas,-88,f4:1f:c2:8b:ec:41,"SCU-Student",-60,360
Lucas,-88,f4:1f:c2:8b:ec:41,"SCU-Student",-61,360
Lucas,-87,f4:1f:c2:8b:ec:41,"SCU-Student",-61,360
Lucas,-92,f4:1f:c2:8b:ec:41,"SCU-Student",-62,360
Lucas,-92,f4:1f:c2:8b:ec:41,"SCU-Student",-62,360
Lucas,-90,f4:1f:c2:8b:ec:41,"SCU-Student",-69,360
Lucas,-90,f4:1f:c2:8b:ec:41,"SCU-Student",-69,360
Lucas,-86,f4:1f:c2:8b:ec:41,"SCU-Student",-75,360
Lucas,-90,f4:1f:c2:8b:ec:41,"SCU-Student",-73,360
Lucas,-90,f4:1f:c2:8b:ec:41,"SCU-Student",-75,360
Lucas,-91,f4:1f:c2:8b:ec:41,"SCU-Student",-75,360
Lucas,-90,f4:1f:c2:8b:ec:41,"SCU-Student",-75,360
Lucas,-90,f4:1f:c2:8b:ec:41,"SCU-Student",-75,360
Lucas,-89,f4:1f:c2:8b:ec:41,"SCU-Student",-75,360
Lucas,-89,f4:1f:c2:8b:ec:41,"SCU-Student",-75,360
Lucas,-96,f4:1f:c2:8b:ec:41,"SCU-Student",-75,360
Lucas,-89,b4:e9:b0:ee:75:a1,"SCU-Student",-70,130
Lucas,-89,b4:e9:b0:ee:75:a1,"SCU-Student",-70,130
Lucas,-84,7c:0e:ce:8e:1e:c1,"SCU-Student",-77,130
Lucas,-84,7c:0e:ce:8e:1e:c1,"SCU-Student",-74,130
Lucas,-85,7c:0e:ce:8e:1e:c1,"SCU-Student",-74,130
Lucas,-85,7c:0e:ce:8e:1e:c1,"SCU-Student",-74,130
Lucas,-90,7c:0e:ce:8e:1e:c1,"SCU-Student",-77,130
Lucas,-90,7c:0e:ce:8e:1e:c1,"SCU-Student",-77,130
Lucas,-89,7c:0e:ce:8e:1e:c1,"SCU-Student",-77,130
Lucas,-91,7c:0e:ce:8e:1e:c1,"SCU-Student",-77,130
Lucas,-91,7c:0e:ce:8e:1e:c1,"SCU-Student",-77,130
Lucas,-90,7c:0e:ce:8e:1e:c1,"SCU-Student",-77,130
Lucas,-90,7c:0e:ce:8e:1e:c1,"SCU-Student",-77,130
Lucas,-90,7c:0e:ce:4c:5d:8e,"SCU-Student",-67,400
Lucas,-90,7c:0e:ce:4c:5d:8e,"SCU-Student",-67,400
Lucas,-92,7c:0e:ce:4c:5d:8e,"SCU-Student",-67,400
Lucas,-88,7c:0e:ce:4c:5d:8e,"SCU-Student",-67,400
Lucas,-88,7c:0e:ce:4c:5d:8e,"SCU-Student",-66,360
Lucas,-93,7c:0e:ce:4c:5d:8e,"SCU-Student",-66,360
Lucas,-93,7c:0e:ce:4c:5d:8e,"SCU-Student",-72,360
Lucas,-92,7c:0e:ce:4c:5d:8e,"SCU-Student",-72,360
Lucas,-92,7c:0e:ce:4c:5d:8e,"SCU-Student",-72,360
Lucas,-91,7c:0e:ce:4c:5d:8e,"SCU-Student",-88,360
Lucas,-91,7c:0e:ce:4c:5d:8e,"SCU-Student",-88,360
Lucas,-84,7c:0e:ce:4c:5d:8e,"SCU-Student",-88,360
Lucas,-89,7c:0e:ce:4c:5d:8e,"SCU-Student",-90,360
Lucas,-89,7c:0e:ce:4c:5d:8e,"SCU-Student",-90,360
Lucas,-88,20:bb:c0:5a:08:b6,"SCU-Student",-76,400
Lucas,-86,20:bb:c0:5a:08:b6,"SCU-Student",-72,270
Lucas,-92,00:e1:6d:0a:29:51,"SCU-Student",-77,162
Lucas,-92,00:e1:6d:0a:29:51,"SCU-Student",-80,162
Art History,-100,7c:0e:ce:80:5a:5e,"SCU-Student",-81,54
Art History,-100,7c:0e:ce:80:5a:5e,"SCU-Student",-74,54
Art History,-94,7c:0e:ce:80:5a:5e,"SCU-Student",-74,54
Art History,-94,7c:0e:ce:80:5a:5e,"SCU-Student",-74,54
Art History,-99,7c:0e:ce:80:5a:5e,"SCU-Student",-75,54
Art History,-99,7c:0e:ce:80:5a:5e,"SCU-Student",-75,54
Art History,-96,7c:0e:ce:80:5a:5e,"SCU-Student",-71,54
Art History,-96,7c:0e:ce:80:5a:5e,"SCU-Student",-71,54
Art History,-100,7c:0e:ce:80:5a:5e,"SCU-Student",-78,54
Art History,-100,7c:0e:ce:80:5a:5e,"SCU-Student",-78,54
Art History,-100,7c:0e:ce:80:5a:5e,"SCU-Student",-82,54
Art History,-100,7c:0e:ce:80:5a:5e,"SCU-Student",-82,54
Art History,-101,7c:0e:ce:80:5a:5e,"SCU-Student",-82,54
Art History,-101,7c:0e:ce:80:5a:5e,"SCU-Student",-82,54
Art History,-103,7c:0e:ce:80:5a:5e,"SCU-Student",-84,54
Art History,-102,7c:0e:ce:8e:1d:0e,"SCU-Student",-73,216
Art History,-98,7c:0e:ce:8e:1d:0e,"SCU-Student",-74,216
Art History,-103,7c:0e:ce:8e:1d:0e,"SCU-Student",-77,216
Art History,-99,7c:0e:ce:8e:1d:0e,"SCU-Student",-76,216
Art History,-95,7c:0e:ce:8e:1d:0e,"SCU-Student",-73,216
Art History,-95,7c:0e:ce:8e:1d:0e,"SCU-Student",-73,216
Art History,-96,7c:0e:ce:8e:1d:0e,"SCU-Student",-73,216
Art History,-97,7c:0e:ce:8e:1d:0e,"SCU-Student",-71,216
Art History,-97,7c:0e:ce:8e:1d:0e,"SCU-Student",-69,216
Art History,-101,7c:0e:ce:8e:1d:0e,"SCU-Student",-69,216
Art History,-95,7c:0e:ce:8e:1d:0e,"SCU-Student",-80,216
Art History,-95,7c:0e:ce:8e:1d:0e,"SCU-Student",-80,216
Alumni,-70,7c:0e:ce:60:9f:7e,"SCU-Student",-57,243
Alumni,-70,7c:0e:ce:60:9f:7e,"SCU-Student",-57,243
Daly ,-77,b4:e9:b0:b4:ef:86,"SCU-Student",-78,360
Daly ,-77,b4:e9:b0:b4:ef:86,"SCU-Student",-81,360
Daly ,-75,b4:e9:b0:b4:ef:86,"SCU-Student",-81,360
Daly ,-75,b4:e9:b0:b4:ef:86,"SCU-Student",-85,360
O Connor,-82,f0:7f:06:02:47:fe,"SCU-Student",-82,324
O Connor,-82,f0:7f:06:02:47:fe,"SCU-Student",-82,324
O Connor,-81,f0:7f:06:02:47:fe,"SCU-Student",-86,216
O Connor,-81,f0:7f:06:02:47:fe,"SCU-Student",-86,216
O Connor,-81,20:bb:c0:e6:d9:76,"SCU-Student",-88,400
O Connor,-81,20:bb:c0:e6:d9:76,"SCU-Student",-83,270
O Connor,-75,20:bb:c0:e6:d9:76,"SCU-Student",-83,270
O Connor,-82,20:bb:c0:e6:d9:76,"SCU-Student",-82,108
O Connor,-85,20:bb:c0:e6:d9:76,"SCU-Student",-81,108
O Connor,-85,20:bb:c0:e6:d9:76,"SCU-Student",-77,108
O Connor,-83,20:bb:c0:e6:d9:76,"SCU-Student",-84,108
O Connor,-83,20:bb:c0:e6:d9:76,"SCU-Student",-81,108
O Connor,-83,58:f3:9c:be:4e:de,"SCU-Student",-64,400
The Mission,-85,58:f3:9c:be:4e:de,"SCU-Student",-88,360
The Mission,-83,58:f3:9c:cb:f6:2e,"SCU-Student",-84,400
The Mission,-87,58:f3:9c:cb:f6:2e,"SCU-Student",-89,324
The Mission,-87,58:f3:9c:cb:f6:2e,"SCU-Student",-89,324
The Mission,-83,7c:0e:ce:60:07:2e,"SCU-Student",-89,324
The Mission,-83,7c:0e:ce:60:07:2e,"SCU-Student",-88,324
The Mission,-80,7c:0e:ce:60:07:2e,"SCU-Student",-90,324
The Mission,-80,7c:0e:ce:60:07:2e,"SCU-Student",-88,324
The Mission,-86,7c:0e:ce:60:07:2e,"SCU-Student",-88,324
The Mission,-86,7c:0e:ce:60:07:2e,"SCU-Student",-87,324
The Mission,-86,7c:0e:ce:4c:47:0e,"SCU-Student",-84,360
The Mission,-83,7c:0e:ce:4c:47:0e,"SCU-Student",-81,324
St Joseph's,-69,58:f3:9c:be:88:de,"SCU-Student",-88,360
St Joseph's,-74,7c:0e:ce:68:8e:3e,"SCU-Student",-60,400
St Joseph's,-76,7c:0e:ce:68:8e:3e,"SCU-Student",-60,400
St Joseph's,-78,7c:0e:ce:68:8e:3e,"SCU-Student",-62,324
St Joseph's,-77,7c:0e:ce:68:8e:3e,"SCU-Student",-75,324
St Joseph's,-77,7c:0e:ce:68:8e:3e,"SCU-Student",-78,324
St Joseph's,-78,7c:0e:ce:68:8e:3e,"SCU-Student",-78,324
St Joseph's,-78,7c:0e:ce:68:8e:3e,"SCU-Student",-78,324
St Joseph's,-81,7c:0e:ce:68:8e:3e,"SCU-Student",-81,324
St Joseph's,-81,7c:0e:ce:68:8e:3e,"SCU-Student",-81,324
St Joseph's,-79,7c:0e:ce:68:8e:3e,"SCU-Student",-84,324
St Joseph's,-78,7c:0e:ce:68:8e:3e,"SCU-Student",-83,324
St Joseph's,-78,7c:0e:ce:68:8e:3e,"SCU-Student",-85,324
St Joseph's,-83,7c:0e:ce:68:8e:3e,"SCU-Student",-85,324
St Joseph's,-83,7c:0e:ce:68:8e:3e,"SCU-Student",-86,324
St Joseph's,-87,7c:0e:ce:68:8e:3e,"SCU-Student",-86,324
St Joseph's,-79,f4:1f:c2:99:21:86,"SCU-Student",-70,324
St Joseph's,-79,f4:1f:c2:99:21:86,"SCU-Student",-76,270
St Joseph's,-82,f4:1f:c2:99:21:86,"SCU-Student",-87,270
Varsi,-83,7c:0e:ce:68:78:6e,"SCU-Student",-81,360
Varsi,-84,7c:0e:ce:68:78:6e,"SCU-Student",-84,324
Varsi,-83,7c:0e:ce:68:78:6e,"SCU-Student",-85,324
Varsi,-88,7c:0e:ce:68:78:6e,"SCU-Student",-87,324
Varsi,-88,7c:0e:ce:68:78:6e,"SCU-Student",-87,324
Varsi,-86,7c:0e:ce:68:78:6e,"SCU-Student",-85,324
Varsi,-86,7c:0e:ce:68:78:6e,"SCU-Student",-85,324
Varsi,-89,7c:0e:ce:68:78:6e,"SCU-Student",-84,324
Varsi,-87,7c:0e:ce:80:60:3e,"SCU-Student",-70,360
Varsi,-86,7c:0e:ce:80:60:3e,"SCU-Student",-70,324
Varsi,-82,7c:0e:ce:80:60:3e,"SCU-Student",-64,324
Varsi,-84,7c:0e:ce:80:60:3e,"SCU-Student",-60,324
Varsi,-86,7c:0e:ce:80:60:3e,"SCU-Student",-71,324
McWalsh,-101,7c:0e:ce:fe:d8:9e,"SCU-Student",-79,324
McWalsh,-98,7c:0e:ce:68:a9:0e,"SCU-Student",-77,324
McWalsh,-98,7c:0e:ce:68:a9:0e,"SCU-Student",-88,324
McWalsh,-95,7c:0e:ce:68:a9:0e,"SCU-Student",-86,324
McWalsh,-100,7c:0e:ce:68:a9:0e,"SCU-Student",-87,324
McWalsh,-96,7c:0e:ce:68:a9:0e,"SCU-Student",-89,324
McWalsh,-93,7c:0e:ce:68:7a:2e,"SCU-Student",-77,324
McWalsh,-93,7c:0e:ce:60:05:ce,"SCU-Student",-56,324
McWalsh,-96,7c:0e:ce:60:05:ce,"SCU-Student",-56,324
McWalsh,-94,7c:0e:ce:60:05:ce,"SCU-Student",-64,324
McWalsh,-95,7c:0e:ce:60:05:ce,"SCU-Student",-62,324
McWalsh,-95,7c:0e:ce:60:05:ce,"SCU-Student",-64,324
McWalsh,-92,7c:0e:ce:60:05:ce,"SCU-Student",-70,324
McWalsh,-91,7c:0e:ce:2a:6b:d1,"SCU-Student",-61,324
McWalsh,-91,7c:0e:ce:2a:6b:d1,"SCU-Student",-67,324
McWalsh,-88,7c:0e:ce:2a:6b:d1,"SCU-Student",-76,324
McWalsh,-93,50:06:04:6f:b9:f6,"SCU-Student",-81,324
McWalsh,-89,50:06:04:6f:b9:f6,"SCU-Student",-85,324
McWalsh,-89,50:06:04:6f:b9:f6,"SCU-Student",-77,324
McWalsh,-93,50:06:04:6f:b9:f6,"SCU-Student",-84,324
McWalsh,-96,7c:0e:ce:68:7a:2e,"SCU-Student",-87,324
McWalsh,-99,7c:0e:ce:68:7a:2e,"SCU-Student",-91,324
McWalsh,-97,7c:0e:ce:68:7a:2e,"SCU-Student",-91,324
McWalsh,-104,f0:7f:06:0e:ac:8e,"SCU-Student",-84,324
McWalsh,-96,7c:0e:ce:fe:d0:8e,"SCU-Student",-86,324
McWalsh,-96,7c:0e:ce:fe:d0:8e,"SCU-Student",-82,324
McWalsh,-96,7c:0e:ce:fe:d0:8e,"SCU-Student",-82,324
McWalsh,-98,7c:0e:ce:fe:d0:8e,"SCU-Student",-83,324
McWalsh,-98,7c:0e:ce:fe:d0:8e,"SCU-Student",-83,324
McWalsh,-98,f0:7f:06:02:51:6e,"SCU-Student",-76,324
McWalsh,-106,f0:7f:06:02:51:6e,"SCU-Student",-89,324
McWalsh,-108,f0:7f:06:02:51:6e,"SCU-Student",-88,324
McWalsh,-108,f0:7f:06:02:51:6e,"SCU-Student",-88,324
McWalsh,-103,f0:7f:06:02:51:6e,"SCU-Student",-91,324
McWalsh,-104,f0:7f:06:02:4e:ce,"SCU-Student",-82,324
McWalsh,-103,f0:7f:06:02:4e:ce,"SCU-Student",-78,324
McWalsh,-103,f0:7f:06:02:4e:ce,"SCU-Student",-82,324
McWalsh,-100,f0:7f:06:02:4e:ce,"SCU-Student",-82,324
McWalsh,-103,f0:7f:06:02:4e:ce,"SCU-Student",-82,324
Dunne,-98,7c:0e:ce:68:a0:1e,"SCU-Student",-69,324
Dunne,-100,7c:0e:ce:68:a0:1e,"SCU-Student",-72,324
Dunne,-100,7c:0e:ce:68:a0:1e,"SCU-Student",-72,324
Dunne,-101,7c:0e:ce:68:a0:1e,"SCU-Student",-73,324
Dunne,-104,7c:0e:ce:68:a0:1e,"SCU-Student",-70,324
Dunne,-110,7c:0e:ce:68:a0:1e,"SCU-Student",-72,324
Dunne,-110,7c:0e:ce:68:a0:1e,"SCU-Student",-72,324
Dunne,-111,7c:0e:ce:68:a0:1e,"SCU-Student",-77,324
Dunne,-108,7c:0e:ce:68:a0:1e,"SCU-Student",-77,324
Dunne,-108,7c:0e:ce:68:a0:1e,"SCU-Student",-72,324
Dunne,-116,7c:0e:ce:68:a0:1e,"SCU-Student",-72,324
Dunne,-116,7c:0e:ce:68:a0:1e,"SCU-Student",-87,324
Dunne,-116,70:10:5c:82:49:4e,"SCU-Student",-43,324
Dunne,-116,70:10:5c:82:49:4e,"SCU-Student",-43,324
Dunne,-120,70:10:5c:82:49:4e,"SCU-Student",-57,243
Dunne,-118,70:10:5c:82:49:4e,"SCU-Student",-63,243
Dunne,-118,70:10:5c:82:49:4e,"SCU-Student",-63,243
Dunne,-114,70:10:5c:82:49:4e,"SCU-Student",-68,243
Dunne,-114,70:10:5c:82:49:4e,"SCU-Student",-69,243
Dunne,-113,70:10:5c:82:49:4e,"SCU-Student",-69,243
Dunne,-118,70:10:5c:82:49:4e,"SCU-Student",-71,243
Dunne,-118,70:10:5c:82:49:4e,"SCU-Student",-73,243
Dunne,-111,70:10:5c:82:49:4e,"SCU-Student",-73,243
Dunne,-111,70:10:5c:82:49:4e,"SCU-Student",-72,243
Dunne,-125,50:06:04:6f:b0:86,"SCU-Student",-65,243
Dunne,-125,50:06:04:6f:b0:86,"SCU-Student",-64,243
Dunne,-96,50:06:04:6f:b0:86,"SCU-Student",-57,243
Dunne,-97,50:06:04:6f:b0:86,"SCU-Student",-57,243
Dunne,-99,50:06:04:6f:b0:86,"SCU-Student",-57,243
Dunne,-98,50:06:04:6f:b0:86,"SCU-Student",-43,243
Dunne,-88,50:06:04:6f:b0:86,"SCU-Student",-61,243
Swig,-98,0c:27:24:92:61:e6,"SCU-Student",-71,243
Swig,-94,7c:0e:ce:4c:5e:81,"SCU-Student",-71,243
Swig,-95,7c:0e:ce:4c:5e:81,"SCU-Student",-64,243
Swig,-94,7c:0e:ce:4c:5e:81,"SCU-Student",-64,243
Swig,-96,7c:0e:ce:4c:5e:81,"SCU-Student",-69,243
Swig,-96,7c:0e:ce:60:40:ee,"SCU-Student",-67,243
Swig,-102,7c:0e:ce:60:40:ee,"SCU-Student",-67,243
Swig,-102,7c:0e:ce:60:40:ee,"SCU-Student",-65,243
Swig,-101,7c:0e:ce:60:40:ee,"SCU-Student",-65,243
Swig,-101,7c:0e:ce:60:40:ee,"SCU-Student",-64,243
Swig,-100,7c:0e:ce:60:40:ee,"SCU-Student",-64,243
Swig,-100,7c:0e:ce:60:40:ee,"SCU-Student",-64,243
Swig,-98,7c:0e:ce:60:40:ee,"SCU-Student",-69,243
Swig,-98,7c:0e:ce:60:40:ee,"SCU-Student",-68,243
